transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_status
1773,1122,2025-11-16 03:10:40,Withdrawal,62.66,Completed
1774,459,2021-01-08 19:38:36,Deposit,6.83,Pending
1775,230,2022-12-06 08:24:44,Withdrawal,22.53,Completed
1776,1192,2024-09-03 03:14:06,Deposit,174.55,Completed
1777,8,2024-11-15 23:29:25,Deposit,70.67,Failed
1778,1196,2025-03-23 23:48:14,Transfered,31.96,Pending
1779,1384,2024-03-05 03:59:02,Deposit,104.98,Completed
1780,195,2022-06-15 18:13:40,Withdrawal,42.95,Pending
1781,1293,2023-07-02 17:51:01,Transfered,52.31,Failed
1782,1043,2025-08-02 00:32:15,Withdrawal,75.98,Failed
1783,354,2024-10-22 11:46:16,Withdrawal,536.73,Completed
1784,1073,2025-02-21 20:46:38,Transfered,534.2,Failed
1785,464,2022-11-20 21:25:40,Withdrawal,13.86,Completed
1786,356,2023-11-01 11:48:01,Deposit,93.26,Pending
1787,850,2022-07-07 15:28:41,Transfered,23.28,Completed
1788,974,2022-03-22 00:47:18,Deposit,34.36,Pending
1789,1182,2024-02-12 09:48:50,Deposit,15.5,Pending
1790,66,2025-09-12 21:56:16,Withdrawal,41.77,Completed
1791,859,2022-12-07 10:16:34,Withdrawal,30.17,Completed
1792,571,2021-07-15 08:26:24,Deposit,277.42,Pending
1793,308,2023-05-10 12:36:18,Transfered,42.87,Completed
1794,1361,2025-10-27 09:04:03,Deposit,14.21,Completed
1795,783,2024-09-08 04:42:06,Deposit,99.2,Completed
1796,121,2025-12-02 10:49:37,Withdrawal,83.35,Pending
1797,766,2025-03-16 06:34:12,Withdrawal,76.44,Failed
1798,773,2022-09-20 17:34:55,Deposit,183.09,Pending
1799,96,2023-09-08 02:51:10,Deposit,341.0,Completed
1800,1138,2025-08-13 23:00:04,Withdrawal,75.33,Completed
1801,987,2022-09-22 17:07:10,Deposit,129.76,Completed
1802,540,2024-04-03 10:06:57,Withdrawal,77.27,Failed
1803,2,2024-06-29 13:01:34,Deposit,165.09,Completed
1804,1236,2025-12-08 15:34:02,Transfered,22.88,Completed
1805,580,2021-02-13 17:34:13,Transfered,184.44,Pending
1806,333,2025-02-02 13:34:01,Deposit,132.03,Failed
1807,1048,2022-05-04 14:38:43,Withdrawal,38.11,Completed
1808,1392,2021-06-30 05:38:37,Deposit,905.37,Completed
1809,742,2024-01-06 15:16:48,Deposit,25.55,Completed
1810,506,2022-01-09 10:07:14,Withdrawal,138.35,Pending
1811,1000,2022-09-20 12:48:45,Deposit,38.2,Completed
1812,1200,2023-08-15 22:29:44,Withdrawal,177.33,Pending
1813,733,2021-03-08 20:57:29,Deposit,734.83,Completed
1814,514,2025-03-29 20:35:02,Withdrawal,216.06,Failed
1815,895,2024-01-21 22:32:21,Deposit,88.58,Completed
1816,361,2025-11-17 00:09:17,Transfered,251.79,Completed
1817,274,2023-02-18 12:19:43,Withdrawal,55.12,Pending
1818,177,2022-10-13 01:40:40,Transfered,162.22,Pending
1819,1288,2024-06-21 12:57:32,Withdrawal,108.61,Pending
1820,1210,2021-12-07 16:55:41,Withdrawal,29.47,Pending
1821,527,2023-06-22 20:47:08,Withdrawal,549.28,Completed
1822,913,2025-12-14 07:15:10,Withdrawal,345.1,Completed
1823,279,2024-08-20 01:29:09,Deposit,42.26,Completed
1824,706,2022-02-02 08:26:14,Deposit,277.46,Failed
1825,1222,2022-12-04 23:29:05,Withdrawal,30.65,Completed
1826,1373,2025-01-11 11:49:51,Deposit,158.05,Completed
1827,1329,2021-04-07 00:00:57,Withdrawal,104.33,Completed
1828,64,2024-09-16 20:33:59,Withdrawal,532.93,Failed
1829,290,2024-05-13 17:56:18,Transfered,138.64,Failed
1830,18,2022-03-25 05:18:41,Withdrawal,21.22,Failed
1831,64,2024-12-12 01:31:33,Withdrawal,275.69,Completed
1832,330,2025-07-31 18:50:18,Deposit,64.03,Pending
1833,763,2021-03-18 00:23:51,Withdrawal,61.09,Completed
1834,1041,2023-06-15 16:47:49,Withdrawal,102.43,Completed
1835,443,2022-07-03 17:17:21,Transfered,56.0,Completed
1836,141,2023-03-09 12:34:54,Deposit,598.73,Completed
1837,1332,2024-12-19 23:55:27,Deposit,222.56,Pending
1838,444,2024-12-23 03:09:11,Transfered,31.69,Failed
1839,496,2025-02-17 09:01:23,Withdrawal,48.06,Completed
1840,426,2023-03-26 08:39:55,Transfered,26.85,Failed
1841,1269,2023-10-19 06:18:55,Deposit,261.84,Completed
1842,450,2021-05-15 04:13:23,Transfered,93.05,Completed
1843,351,2022-10-16 01:06:14,Deposit,37.46,Completed
1844,599,2024-07-01 23:40:22,Transfered,479.06,Completed
1845,711,2025-05-03 11:01:53,Withdrawal,164.82,Completed
1846,870,2024-07-02 03:30:36,Withdrawal,119.76,Pending
1847,1185,2022-10-08 09:44:30,Deposit,114.25,Pending
1848,1164,2025-12-31 08:05:23,Transfered,25.59,Failed
1849,393,2022-12-21 08:50:12,Deposit,174.05,Completed
1850,842,2025-03-03 07:59:20,Withdrawal,65.44,Pending
1851,401,2022-09-05 01:22:46,Deposit,237.61,Pending
1852,50,2022-04-29 23:19:22,Withdrawal,188.53,Failed
1853,744,2023-12-06 22:08:18,Deposit,93.59,Completed
1854,1319,2025-01-06 04:27:38,Transfered,87.2,Failed
1855,906,2025-05-25 11:31:22,Withdrawal,522.66,Pending
1856,1036,2022-10-10 00:49:58,Deposit,26.13,Pending
1857,1359,2023-03-03 17:01:05,Withdrawal,56.07,Completed
1858,991,2022-08-02 18:27:25,Transfered,309.99,Completed
1859,1039,2023-10-25 09:37:28,Withdrawal,439.3,Completed
1860,28,2025-10-26 16:50:23,Transfered,86.67,Completed
1861,388,2021-01-01 21:40:33,Withdrawal,49.44,Completed
1862,1316,2024-08-06 23:28:00,Transfered,50.45,Failed
1863,833,2021-04-19 02:05:27,Withdrawal,23.7,Completed
1864,250,2025-12-06 00:51:12,Transfered,736.38,Completed
1865,98,2025-05-18 03:20:18,Deposit,85.79,Completed
1866,1361,2022-04-05 08:14:12,Deposit,158.36,Completed
1867,1063,2021-09-23 01:14:36,Withdrawal,159.98,Completed
1868,1062,2024-03-07 07:38:02,Transfered,438.71,Completed
1869,1324,2024-12-28 17:21:53,Deposit,65.41,Completed
1870,179,2021-02-13 04:30:19,Withdrawal,70.19,Pending
1871,892,2023-06-05 08:27:28,Deposit,228.36,Completed
1872,1306,2025-03-14 22:11:43,Transfered,16.53,Failed
1873,750,2023-08-02 06:58:40,Withdrawal,441.56,Failed
1874,1188,2023-09-10 01:54:15,Transfered,565.74,Completed
1875,453,2021-09-19 15:42:33,Transfered,127.2,Failed
1876,97,2022-12-29 19:03:53,Transfered,38.95,Completed
1877,309,2022-09-25 12:23:05,Deposit,233.49,Completed
1878,262,2021-06-01 23:43:45,Withdrawal,82.18,Completed
1879,293,2021-08-01 00:18:04,Transfered,114.69,Completed
1880,249,2023-10-13 06:05:44,Deposit,123.78,Failed
1881,245,2024-06-11 09:25:21,Transfered,51.5,Completed
1882,251,2023-05-13 17:01:22,Deposit,140.79,Completed
1883,123,2022-09-15 14:16:37,Withdrawal,23.03,Completed
1884,325,2021-12-27 05:01:10,Withdrawal,11.07,Completed
1885,986,2021-11-16 15:16:27,Withdrawal,143.22,Failed
1886,501,2021-08-10 15:44:50,Withdrawal,282.49,Completed
1887,687,2025-10-28 16:58:54,Transfered,59.53,Completed
1888,1090,2021-07-29 16:30:39,Deposit,56.28,Completed
1889,836,2024-11-20 08:44:49,Withdrawal,190.1,Completed
1890,59,2023-07-20 06:26:18,Transfered,97.45,Completed
1891,731,2025-05-26 21:56:59,Withdrawal,56.48,Completed
1892,1397,2022-05-04 16:05:56,Withdrawal,135.0,Completed
1893,266,2022-08-24 13:16:42,Withdrawal,100.12,Failed
1894,236,2023-02-13 17:26:18,Deposit,28.52,Completed
1895,898,2023-05-28 16:01:59,Deposit,89.23,Failed
1896,218,2025-01-27 09:19:33,Deposit,119.45,Failed
1897,975,2022-12-01 09:21:28,Withdrawal,58.34,Failed
1898,589,2025-07-06 12:54:35,Transfered,251.08,Completed
1899,917,2022-03-28 14:04:57,Transfered,161.31,Failed
1900,918,2022-02-17 09:26:18,Transfered,75.41,Pending
1901,1134,2025-11-10 08:14:37,Withdrawal,113.71,Pending
1902,353,2022-04-21 22:39:00,Deposit,68.28,Completed
1903,91,2021-09-13 02:51:12,Transfered,79.5,Completed
1904,702,2024-03-19 01:43:32,Withdrawal,82.47,Failed
1905,73,2021-05-07 05:51:11,Withdrawal,16.94,Completed
1906,685,2022-01-27 20:53:56,Transfered,102.25,Completed
1907,722,2022-04-25 04:48:17,Transfered,136.78,Completed
1908,1322,2023-09-20 14:25:32,Withdrawal,1166.19,Failed
1909,1307,2024-11-21 15:48:04,Transfered,154.45,Completed
1910,1222,2023-07-12 07:57:05,Withdrawal,51.78,Failed
1911,958,2022-02-06 08:00:31,Transfered,19.28,Completed
1912,1056,2021-10-01 15:41:18,Deposit,34.59,Completed
1913,648,2023-04-25 17:28:29,Withdrawal,60.38,Completed
1914,760,2021-05-19 08:09:27,Deposit,61.47,Pending
1915,871,2021-04-13 12:43:33,Transfered,78.46,Completed
1916,1365,2024-06-19 05:35:21,Withdrawal,66.53,Completed
1917,1358,2024-02-15 09:52:27,Transfered,78.97,Completed
1918,143,2024-05-22 17:40:42,Withdrawal,65.22,Completed
1919,949,2022-04-29 06:55:14,Transfered,101.33,Pending
1920,44,2022-06-13 04:46:18,Deposit,40.31,Completed
1921,32,2025-09-11 18:40:58,Deposit,28.25,Completed
1922,28,2021-08-12 22:03:41,Transfered,78.41,Completed
1923,1020,2024-07-17 16:49:23,Deposit,153.54,Completed
1924,423,2024-03-03 13:54:10,Deposit,32.49,Failed
1925,491,2021-04-24 17:23:27,Transfered,56.0,Completed
1926,160,2025-01-04 18:13:58,Withdrawal,85.96,Completed
1927,845,2022-10-06 03:41:02,Transfered,83.91,Completed
1928,1231,2022-10-13 02:04:13,Withdrawal,211.21,Pending
1929,18,2024-10-20 12:32:54,Deposit,254.63,Completed
1930,1127,2024-06-09 21:36:00,Deposit,124.22,Completed
1931,672,2022-04-03 01:42:52,Deposit,333.43,Pending
1932,232,2022-01-10 21:19:48,Deposit,68.78,Pending
1933,424,2025-06-16 04:58:38,Deposit,230.49,Completed
1934,904,2025-12-08 01:59:57,Withdrawal,53.89,Completed
1935,755,2022-09-03 03:47:57,Withdrawal,133.76,Completed
1936,837,2021-07-26 03:03:59,Withdrawal,189.45,Pending
1937,894,2025-03-24 07:43:05,Transfered,105.23,Failed
1938,239,2025-01-31 01:16:10,Deposit,37.9,Completed
1939,1358,2025-01-06 20:04:02,Deposit,18.68,Pending
1940,149,2023-07-06 03:14:15,Deposit,173.63,Completed
1941,623,2021-11-17 13:18:27,Transfered,75.72,Failed
1942,17,2021-04-03 02:37:29,Transfered,81.21,Pending
1943,914,2024-12-02 06:50:30,Transfered,445.91,Pending
1944,226,2024-03-27 20:44:18,Deposit,38.62,Completed
1945,652,2023-05-22 12:52:51,Withdrawal,208.59,Completed
1946,260,2021-04-09 03:03:11,Transfered,47.57,Pending
1947,674,2021-08-13 06:54:47,Transfered,83.32,Completed
1948,174,2023-05-02 03:50:59,Withdrawal,33.59,Completed
1949,205,2022-03-17 06:34:00,Transfered,47.24,Completed
1950,415,2022-12-21 13:25:39,Withdrawal,150.39,Completed
1951,1177,2022-08-08 14:47:15,Deposit,362.85,Pending
1952,1127,2024-11-25 00:41:52,Withdrawal,151.94,Completed
1953,792,2025-05-14 22:29:42,Withdrawal,135.08,Completed
1954,1089,2025-12-28 06:05:12,Deposit,1272.92,Completed
1955,1141,2021-03-05 09:51:55,Transfered,174.26,Failed
1956,1180,2023-02-07 04:16:56,Deposit,39.11,Failed
1957,1106,2022-07-14 20:13:36,Transfered,18.48,Completed
1958,518,2024-07-26 21:15:10,Transfered,145.35,Completed
1959,1091,2025-09-30 12:09:06,Withdrawal,24.37,Completed
1960,1262,2022-11-01 12:09:35,Deposit,36.54,Completed
1961,979,2025-03-23 03:23:47,Withdrawal,134.73,Pending
1962,1010,2024-06-25 03:37:11,Deposit,281.44,Completed
1963,1350,2022-01-03 09:10:00,Deposit,74.76,Completed
1964,590,2023-01-14 14:14:13,Withdrawal,29.78,Completed
1965,67,2022-09-10 18:46:04,Transfered,85.93,Failed
1966,1200,2023-10-03 05:05:13,Transfered,75.79,Failed
1967,684,2024-01-27 20:53:06,Deposit,111.91,Pending
1968,1279,2024-07-15 16:02:31,Transfered,29.89,Completed
1969,63,2023-12-20 14:34:52,Withdrawal,43.07,Completed
1970,814,2022-05-15 08:26:04,Withdrawal,276.87,Failed
1971,403,2024-08-24 05:06:01,Withdrawal,212.99,Completed
1972,192,2025-02-25 18:52:29,Deposit,318.65,Pending
1973,1353,2023-10-04 08:37:50,Deposit,15.63,Completed
1974,71,2022-02-15 06:13:29,Transfered,41.01,Completed
1975,878,2023-10-15 08:17:34,Withdrawal,267.98,Completed
1976,741,2024-03-09 08:14:15,Withdrawal,179.89,Failed
1977,946,2024-09-13 02:45:52,Deposit,149.5,Completed
1978,1087,2022-04-09 10:06:05,Deposit,69.24,Pending
1979,1321,2022-12-03 23:08:18,Deposit,53.51,Failed
1980,245,2025-07-19 18:22:36,Withdrawal,102.74,Failed
1981,519,2021-06-12 15:45:24,Withdrawal,63.53,Completed
1982,393,2021-03-01 04:17:35,Transfered,168.7,Completed
1983,772,2023-11-21 13:14:33,Withdrawal,103.25,Failed
1984,1201,2021-11-29 00:16:14,Transfered,37.67,Completed
1985,1228,2021-03-17 03:31:19,Transfered,187.72,Completed
1986,911,2025-11-14 17:09:51,Withdrawal,348.72,Completed
1987,1152,2021-11-13 07:37:09,Transfered,372.8,Completed
1988,1219,2025-11-29 05:01:13,Transfered,195.08,Completed
1989,1218,2024-12-11 19:30:07,Deposit,197.77,Pending
1990,184,2021-07-09 08:26:05,Withdrawal,31.15,Pending
1991,247,2025-02-21 15:32:08,Transfered,50.84,Completed
1992,324,2024-08-31 20:40:53,Transfered,84.07,Failed
1993,160,2021-10-23 02:09:44,Transfered,179.93,Completed
1994,706,2022-05-16 03:24:51,Withdrawal,54.58,Completed
1995,622,2021-06-26 23:27:42,Deposit,73.19,Failed
1996,925,2023-03-11 07:15:54,Deposit,174.1,Completed
1997,66,2023-03-17 07:07:30,Withdrawal,114.1,Pending
1998,930,2023-05-10 19:05:41,Withdrawal,138.92,Completed
1999,254,2025-10-09 10:03:21,Withdrawal,45.69,Pending
2000,283,2021-08-03 10:57:59,Withdrawal,72.21,Completed
